price,positive_ratings,negative_ratings,average_playtime,is_multiplayer,description_length,tag_count,addictive_tag_count,addiction_level
1.6074359097634274,7.831220214604293,5.209486152841421,4.51085950651685,0,252,20,5,0
1.6074359097634274,7.870547844507712,4.919980925828125,5.123963979403259,0,289,20,5,1
1.6074359097634274,7.222566018822171,4.68213122712422,5.676753802268282,0,300,20,5,1
1.2499017362143359,4.189654742026425,2.5649493574615367,3.4965075614664802,0,307,4,3,0
1.2499017362143359,4.007333185232471,3.5263605246161616,0.6931471805599453,0,295,4,3,0
1.3837912309017721,5.521460917862246,3.295836866004329,3.9318256327243257,0,322,12,4,0
0.0,8.480529207044645,6.675823221634848,5.455321115357702,0,41,20,7,1
1.665818245870208,6.4967749901858625,5.3230099791384085,5.267858159063328,0,95,8,4,1
1.6074359097634274,6.881411303642535,5.517452896464707,5.231108616854587,0,340,16,4,1
2.771963526845863,8.726156679156613,5.8944028342648505,5.860786223465865,0,337,20,2,2
2.3969857684155302,6.608000625296087,4.477336814478207,6.137727054086234,0,328,18,5,2
2.771963526845863,7.349873704738337,4.770684624465665,6.302618975744905,0,269,20,6,2
2.771963526845863,7.79770203551669,5.4680601411351315,6.621405651764134,0,339,19,5,2
1.790091412127358,5.3612921657094255,3.9318256327243257,6.597145701886651,0,296,11,4,2
2.3969857684155302,5.645446897643238,4.736198448394496,6.723832440821209,0,265,12,4,2
2.8326249356838407,7.3987862754199485,5.60947179518496,6.880384082186005,0,282,19,5,2
1.501852701754163,4.962844630259907,3.8918202981106265,6.47543271670409,0,322,11,4,2
1.501852701754163,4.060443010546419,2.9444389791664403,2.639057329615259,0,253,10,4,0
3.2577118486533987,7.949091499830517,8.302265794873367,7.4645098346365275,0,212,17,4,2
1.9444805562457188,8.60135049942296,5.840641657373398,5.683579767338681,0,297,17,2,2
1.6074359097634274,4.941642422609304,3.6888794541139363,6.84587987526405,0,241,2,1,2
2.2607208888953467,6.677083461247136,5.293304824724492,3.8501476017100584,0,342,14,5,0
2.196112848483529,6.180016653652572,3.9889840465642745,7.260522598089852,0,98,14,3,2
1.7029282555214393,5.54907608489522,5.153291594497779,0.6931471805599453,0,287,5,0,0
1.7029282555214393,6.063785208687608,4.927253685157205,5.602118820879701,0,342,8,4,1
1.6582280766035324,6.082218910376446,3.6375861597263857,5.5909869805108565,0,208,4,0,1
1.6582280766035324,7.009408932708637,4.204692619390966,5.3706380281276624,0,284,8,1,1
0.0,6.56244409369372,4.07753744390572,0.6931471805599453,0,291,4,1,0
1.6582280766035324,5.910796644040527,3.2188758248682006,5.472270673671475,0,339,4,0,1
1.6582280766035324,9.590897844378162,6.12029741895095,6.175867270105761,0,273,20,2,2
1.8855533485144158,7.074963197966044,5.934894195619588,5.572154032177765,0,219,13,5,1
1.8855533485144158,6.327936783729195,4.382026634673881,2.1972245773362196,0,329,10,3,0
2.0781907597781832,7.521859252201629,4.564348191467836,5.662960480135946,0,341,18,2,1
1.6074359097634274,7.268920128193722,5.393627546352361,3.044522437723423,0,247,16,4,0
2.0781907597781832,5.91350300563827,4.709530201312334,4.718498871295094,0,286,12,1,0
2.0781907597781832,5.560681631015528,4.6443908991413725,6.648984550024776,0,264,11,1,2
2.0781907597781832,9.01249900352419,6.124683390894205,6.198478716492308,0,213,20,1,2
2.3969857684155302,7.240649694255466,4.867534450455582,3.912023005428146,0,337,19,2,0
1.3837912309017721,7.8551570058813445,6.0063531596017325,7.062191632286556,0,205,15,2,2
1.9444805562457188,7.879291485082271,5.267858159063328,5.6937321388027,0,333,20,5,2
2.0781907597781832,12.804145118560022,9.707107638491133,9.427304872213677,1,121,20,7,2
1.9444805562457188,3.784189633918261,2.70805020110221,4.3694478524670215,0,280,5,1,0
2.3969857684155302,9.309280319831085,6.3473892096560105,6.202535517187923,0,237,20,6,2
2.196112848483529,4.672828834461906,4.110873864173311,4.8283137373023015,0,320,5,2,0
1.790091412127358,4.343805421853684,3.6635616461296463,0.6931471805599453,0,313,4,2,0
0.0,8.470730317005897,5.771441123130016,5.170483995038151,0,295,20,4,1
2.3969857684155302,8.156510226079966,5.332718793265369,5.736572297479192,0,316,17,3,2
2.3969857684155302,7.955074273262696,4.897839799950911,6.298949246855942,0,337,20,4,2
0.0,9.237079669165805,6.406879986069314,6.152732694704104,0,180,20,4,2
2.3969857684155302,7.126087273299125,5.402677381872279,5.746203190540153,0,250,19,4,2
2.301584592660462,8.962776046120291,6.333279628139691,6.8001700683022,0,58,20,3,2
2.301584592660462,5.805134968916488,4.882801922586371,3.5263605246161616,0,339,9,2,0
1.6074359097634274,6.9865664594064265,4.969813299576001,7.034387929915503,0,253,5,2,2
1.6074359097634274,5.14166355650266,4.204692619390966,0.6931471805599453,0,67,3,1,0
1.6074359097634274,5.5093883366279774,4.9344739331306915,4.276666119016055,0,171,3,1,0
2.0781907597781832,9.032767522204432,7.312553498102598,6.4425401664681985,0,120,20,8,2
2.102913897864978,8.762958920766726,5.940171252720432,5.91350300563827,0,302,20,6,2
1.7561322915849038,6.393590753950631,3.4657359027997265,6.040254711277414,0,261,10,0,2
2.102913897864978,8.645586406184636,5.802118375377063,7.134890851565884,0,249,20,5,2
2.102913897864978,7.611347717403621,5.393627546352361,4.852030263919617,0,124,20,4,0
1.7561322915849038,6.3561076606958915,4.02535169073515,6.687108607866515,0,228,14,0,2
2.102913897864978,10.280210191778638,7.793999089503996,6.428105272684596,0,218,20,6,2
2.102913897864978,5.60947179518496,3.6635616461296463,2.8903717578961645,0,239,7,2,0
1.7561322915849038,4.7535901911063645,2.9444389791664403,4.61512051684126,0,235,6,2,0
2.102913897864978,7.4673710669175595,5.429345628954441,5.545177444479562,0,222,17,3,1
1.6074359097634274,6.933423025730715,5.10594547390058,3.091042453358316,0,337,11,2,0
1.790091412127358,7.589841512182657,5.231108616854587,4.3694478524670215,0,337,10,2,0
2.7073833121145063,6.3784261836515865,4.499809670330265,3.044522437723423,0,236,14,1,0
1.9444805562457188,7.050122520269059,4.634728988229636,2.70805020110221,0,152,20,2,0
0.0,7.2196420401307355,5.424950017481403,4.2626798770413155,0,297,9,5,0
2.3969857684155302,6.345636360828596,5.187385805840755,4.31748811353631,0,212,10,3,0
2.8326249356838407,7.288244401020124,6.959398512133975,4.51085950651685,0,265,20,1,0
1.6074359097634274,7.3537223303996315,5.365976015021851,4.1588830833596715,0,288,14,3,0
1.6074359097634274,6.003887067106539,4.276666119016055,2.5649493574615367,0,330,10,2,0
1.6074359097634274,7.195937226475569,5.476463551931511,5.308267697401205,0,278,13,4,1
1.6074359097634274,6.045005314036012,5.583496308781699,2.70805020110221,0,340,9,3,0
2.2289385528257473,7.323170717943469,5.564520407322694,4.1588830833596715,0,276,16,4,0
2.331172549845958,8.676757761087575,5.971261839790462,6.077642243349034,0,291,20,4,2
1.790091412127358,7.457609289715606,6.741700694652055,3.044522437723423,0,204,12,5,0
2.102913897864978,7.079184394609668,6.111467339502679,4.143134726391533,0,320,13,3,0
1.790091412127358,8.739216115061744,5.8522024797744745,5.783825182329737,0,284,20,4,2
1.790091412127358,6.476972362889683,6.073044534100405,3.2188758248682006,0,337,20,4,0
2.0781907597781832,7.035268599281097,5.351858133476067,5.541263545158426,0,305,18,3,1
1.790091412127358,7.4127640174265625,5.497168225293202,6.5722825426940075,0,205,15,2,2
3.295466427029913,6.871091294610546,4.02535169073515,8.471149252914831,0,244,8,2,2
2.0781907597781832,5.4680601411351315,4.51085950651685,2.70805020110221,0,272,6,0,0
2.0781907597781832,7.356918242356021,6.889591308354466,5.749392985908253,0,286,13,2,2
2.771963526845863,8.024534871605695,7.62657020629066,5.793013608384144,1,108,20,5,2
2.0781907597781832,5.0369526024136295,5.272999558563747,5.771441123130016,0,209,3,1,2
1.9444805562457188,7.016609683894219,6.3473892096560105,5.111987788356544,0,207,10,2,1
1.9444805562457188,5.87493073085203,5.0369526024136295,3.8501476017100584,0,342,8,1,0
1.3837912309017721,6.042632833682381,4.418840607796598,7.126890808898808,0,241,7,1,2
1.3837912309017721,5.955837369464831,3.4965075614664802,4.204692619390966,0,316,17,1,0
1.3837912309017721,6.035481432524756,3.9889840465642745,2.9444389791664403,0,331,12,1,0
1.3837912309017721,7.680637427560936,4.919980925828125,7.71244383427499,0,121,20,1,2
1.6074359097634274,6.29156913955832,5.602118820879701,4.736198448394496,0,179,9,3,0
3.0440461338325413,9.074062353683555,6.71174039505618,7.257002707092073,0,336,20,7,2
2.0781907597781832,7.583247524303362,5.966146739123692,5.480638923341991,0,338,20,3,1
1.790091412127358,7.1098794630722715,6.586171654854675,5.3471075307174685,0,311,17,5,1
2.0781907597781832,7.484368643286131,6.38856140554563,5.749392985908253,0,340,18,3,2
2.0781907597781832,6.9363427358340495,6.297109319933935,4.890349128221754,0,341,12,4,0
2.3969857684155302,10.423381930561995,8.080856419640986,6.253828811575473,0,132,20,6,2
1.3837912309017721,6.369900982828227,4.143134726391533,4.700480365792417,0,299,16,2,0
0.0,9.026177120302856,7.949091499830517,8.541690663016626,0,259,20,8,2
1.2499017362143359,7.429520842786462,5.855071922202427,7.400620577371135,0,339,6,1,2
1.9444805562457188,7.242082359256962,4.204692619390966,4.6913478822291435,0,159,12,2,0
3.0440461338325413,11.282795062356453,8.255048902752295,6.421622267806518,0,284,20,4,2
1.3837912309017721,5.288267030694535,5.017279836814924,2.833213344056216,0,324,9,3,0
1.3837912309017721,4.804021044733257,3.367295829986474,3.1780538303479458,0,340,5,2,0
3.0440461338325413,11.767807964551487,8.624431942085836,8.46821300919452,0,88,20,3,2
1.6074359097634274,8.034306936339489,5.6240175061873385,3.4965075614664802,0,301,20,4,0
1.2499017362143359,4.969813299576001,2.772588722239781,4.48863636973214,0,321,5,3,0
1.2499017362143359,5.327876168789581,2.639057329615259,4.867534450455582,0,331,6,3,0
0.0,7.876258882303226,5.932245187448011,5.8944028342648505,0,256,20,5,2
1.3837912309017721,5.159055299214529,3.6888794541139363,2.3978952727983707,0,232,12,4,0
0.0,5.739792912179234,4.248495242049359,2.0794415416798357,0,307,16,3,0
1.3837912309017721,6.6039438246004725,3.9512437185814275,4.983606621708336,0,260,12,1,1
2.196112848483529,9.147932911847565,7.9665866976384025,6.327936783729195,0,181,20,9,2
2.3969857684155302,6.408528791059498,4.343805421853684,5.365976015021851,0,313,14,3,1
2.3969857684155302,6.363028103540465,3.970291913552122,4.382026634673881,0,340,13,4,0
2.301584592660462,6.97166860472579,5.093750200806762,5.726847747587197,0,312,14,4,2
2.301584592660462,8.511175119090675,5.1647859739235145,6.6895992691789665,0,335,20,6,2
2.3969857684155302,8.494538500851432,5.659482215759621,7.2682230211595655,0,228,20,3,2
2.3969857684155302,5.937536205082426,5.438079308923196,5.043425116919247,0,339,9,6,1
2.3969857684155302,9.153029005263068,7.966239776559467,5.777652323222656,0,209,20,7,2
1.9444805562457188,5.081404364984463,4.553876891600541,3.1780538303479458,0,237,9,0,0
1.6074359097634274,6.061456918928017,4.983606621708336,4.174387269895637,0,273,8,2,0
0.0,7.641084249174914,6.714170529909472,9.469082700530256,0,220,20,9,2
0.0,8.941152882160566,7.779885115070522,7.83002808253384,0,287,20,9,2
1.095273387402595,6.616065185132817,5.0106352940962555,5.407171771460119,0,128,11,1,1
1.790091412127358,3.8918202981106265,3.2188758248682006,3.1780538303479458,0,339,4,0,0
3.0440461338325413,9.883080742758466,7.302496423727326,7.754481547470383,0,237,20,7,2
2.771963526845863,4.836281906951478,3.4965075614664802,2.3978952727983707,0,247,9,0,0
2.3969857684155302,4.969813299576001,3.7612001156935624,2.3978952727983707,0,94,12,0,0
2.771963526845863,8.216898580913613,6.807934943699926,6.470799503782602,0,287,20,4,2
3.0440461338325413,10.309185966759637,7.94697135769359,6.907755278982137,0,273,20,8,2
2.301584592660462,6.464588303689961,7.00488198971286,6.021023349349527,0,216,20,6,2
2.3969857684155302,6.428105272684596,5.53338948872752,6.7912214627261855,0,328,10,3,2
3.0440461338325413,9.61106090905359,7.450079569807499,8.063692634269517,0,78,20,3,2
2.3969857684155302,9.153664194782626,7.079184394609668,5.14166355650266,0,110,20,8,1
0.0,9.018332049592685,7.126890808898808,6.805722553416985,0,335,20,6,2
2.0781907597781832,5.796057750765372,5.480638923341991,5.87493073085203,0,339,11,3,2
1.0260415958332743,5.863631175598097,4.962844630259907,3.8501476017100584,0,250,6,1,0
1.6074359097634274,5.703782474656201,5.739792912179234,2.772588722239781,0,139,10,4,0
1.7561322915849038,6.805722553416985,4.867534450455582,4.5217885770490405,0,300,10,4,0
1.6074359097634274,6.375024819828097,4.875197323201151,3.7376696182833684,0,93,8,1,0
1.6074359097634274,6.261491684321042,5.087596335232384,4.343805421853684,0,181,15,3,0
1.6074359097634274,6.073044534100405,5.003946305945459,3.6109179126442243,0,339,9,0,0
1.501852701754163,8.143226750367443,5.6240175061873385,5.720311776607412,0,334,20,5,2
1.501852701754163,5.170483995038151,5.71042701737487,4.787491742782046,0,275,3,0,0
1.9444805562457188,8.459352191726387,6.621405651764134,4.59511985013459,0,243,20,5,0
1.9444805562457188,9.191972714617998,6.709304340258299,5.3471075307174685,0,161,20,5,1
2.3969857684155302,10.19906338710701,8.084562415235304,6.694562058521095,0,294,20,6,2
1.9444805562457188,6.705639094860003,6.073044534100405,4.605170185988092,0,207,18,2,0
1.9444805562457188,8.27563105457801,6.077642243349034,5.75890177387728,0,232,20,2,2
1.9444805562457188,7.826842098158293,5.153291594497779,5.170483995038151,0,180,20,2,1
0.0,5.298317366548036,3.4339872044851463,2.0794415416798357,0,311,11,3,0
0.0,5.220355825078325,2.8903717578961645,1.3862943611198906,0,316,13,4,0
2.3969857684155302,9.048409504829962,7.475905969367397,5.768320995793772,0,277,20,5,2
3.0440461338325413,10.469965456491996,9.84834475303892,7.135687347028144,0,261,20,6,2
2.771963526845863,8.764365720529808,7.76046702921342,6.2324480165505225,0,187,20,5,2
2.0781907597781832,7.306531398939505,5.768320995793772,5.823045895483019,0,280,16,5,2
2.8898160479624417,7.584773077612199,5.978885764901122,3.6375861597263857,0,312,9,2,0
1.6074359097634274,3.4657359027997265,4.248495242049359,1.0986122886681096,0,247,2,0,0
1.3837912309017721,5.1647859739235145,4.564348191467836,5.318119993844216,0,261,6,1,1
2.0781907597781832,6.331501849893691,4.394449154672439,3.970291913552122,0,271,12,2,0
2.0781907597781832,6.853299093186078,4.330733340286331,6.102558594613569,0,296,13,3,2
1.790091412127358,5.902633333401366,5.187385805840755,4.48863636973214,0,339,7,2,0
2.0781907597781832,7.6577552711348655,5.726847747587197,5.288267030694535,0,340,20,5,1
2.0781907597781832,6.932447891572509,6.364750756851911,6.025865973825314,0,105,17,7,2
1.6074359097634274,3.8918202981106265,1.6094379124341003,4.804021044733257,0,262,3,0,0
0.0,7.323830566202317,6.584791392385716,2.5649493574615367,0,180,20,8,0
2.301584592660462,5.484796933490655,4.61512051684126,6.52649485957079,0,308,9,4,2
2.7073833121145063,7.789454566086673,5.631211781821365,6.297109319933935,0,297,20,6,2
2.301584592660462,7.701652362642226,4.204692619390966,6.028278520230698,0,341,20,6,2
1.9444805562457188,7.666221925662725,4.189654742026425,6.338594078203183,0,341,20,6,2
1.9444805562457188,7.113956109566034,4.890349128221754,4.219507705176107,0,208,20,5,0
2.2607208888953467,6.489204931325317,4.624972813284271,5.730099782973575,0,327,18,2,2
2.2607208888953467,8.039157390473237,6.413458957167357,4.844187086458591,0,232,19,7,0
2.2607208888953467,5.902633333401366,4.700480365792417,5.327876168789581,0,222,15,1,1
1.665818245870208,6.803505257608338,4.997212273764115,3.367295829986474,0,239,12,3,0
2.2607208888953467,7.48324441607385,4.948759890378168,3.1354942159291497,0,315,15,4,0
2.2607208888953467,6.723832440821209,4.812184355372417,5.123963979403259,0,262,16,1,1
1.665818245870208,3.5553480614894135,1.0986122886681096,1.0986122886681096,0,275,5,4,0
1.665818245870208,4.394449154672439,4.382026634673881,3.044522437723423,0,271,5,4,0
1.665818245870208,5.480638923341991,4.394449154672439,3.4011973816621555,0,261,9,2,0
2.2607208888953467,8.65591111072806,7.0587581525186645,5.8888779583328805,0,336,20,4,2
2.2607208888953467,7.8567067930958405,6.124683390894205,7.2078598714324755,0,318,20,7,2
1.665818245870208,7.508787170634276,5.231108616854587,5.87493073085203,0,213,20,2,2
2.2607208888953467,7.138073034044347,5.214935757608986,5.983936280687191,0,290,12,3,2
1.665818245870208,6.437751649736401,4.61512051684126,4.248495242049359,0,196,14,5,0
2.2607208888953467,5.459585514144159,4.859812404361672,4.90527477843843,0,341,5,0,1
2.2607208888953467,6.285998094508865,3.828641396489095,6.1675164908883415,0,285,15,6,2
2.2710944259026746,7.160845906664299,5.225746673713202,7.502738210754851,0,330,12,2,2
2.2607208888953467,6.633318433280377,4.204692619390966,8.806873266530692,0,301,7,3,2
2.2607208888953467,4.442651256490317,3.091042453358316,2.995732273553991,0,342,4,1,0
2.2607208888953467,6.714170529909472,4.59511985013459,5.849324779946859,0,234,15,5,2
2.0781907597781832,6.306275286948016,4.6443908991413725,5.0238805208462765,0,209,12,1,1
2.0781907597781832,6.617402977974478,5.53338948872752,4.919980925828125,0,84,10,1,1
2.771963526845863,8.635331719433278,6.628041376179533,6.444131256700441,0,237,20,6,2
1.095273387402595,7.915713199382116,6.093569770045136,5.961005339623274,0,319,20,1,2
1.095273387402595,6.693323668269949,3.8918202981106265,4.219507705176107,0,239,17,1,0
1.6074359097634274,6.082218910376446,5.049856007249537,1.3862943611198906,0,167,8,2,0
2.0781907597781832,6.633318433280377,4.941642422609304,4.59511985013459,0,238,14,4,0
1.9444805562457188,3.970291913552122,2.70805020110221,4.634728988229636,0,241,3,0,0
2.3969857684155302,8.094073148069352,6.234410725718371,5.71042701737487,0,233,18,6,2
1.9444805562457188,5.135798437050262,3.5263605246161616,5.948034989180646,0,341,3,0,2
0.5822156198526637,5.733341276897746,4.709530201312334,5.579729825986222,0,321,11,2,1
0.9895411936137477,7.106606137727303,6.725033642166843,2.302585092994046,0,255,13,1,0
0.9895411936137477,6.999422467507961,6.90875477931522,4.51085950651685,0,261,9,4,0
2.3969857684155302,5.802118375377063,4.564348191467836,0.6931471805599453,0,341,8,2,0
0.0,8.775085935057266,7.461065514354283,4.859812404361672,0,91,20,9,0
2.3969857684155302,8.712101863715663,7.15305163493748,5.749392985908253,0,331,20,6,2
2.196112848483529,7.43543801981455,5.746203190540153,2.9444389791664403,0,289,15,5,0
2.771963526845863,9.62258246436337,7.608374474380783,7.04141166379481,0,246,20,6,2
2.3969857684155302,9.791493975575204,7.758760544157663,5.564520407322694,0,249,20,2,1
2.3969857684155302,7.763021309018518,6.9865664594064265,6.821107472256465,0,252,10,3,2
2.3969857684155302,6.1779441140506,4.61512051684126,5.147494476813453,0,174,14,5,1
2.771963526845863,8.733594061863055,6.150602768446279,7.631431664576906,0,245,20,3,2
2.196112848483529,9.221082468508085,6.502790045915623,6.418364935936212,0,277,20,4,2
2.771963526845863,9.120087382998621,6.956545443151569,5.69035945432406,0,286,20,4,2
2.3969857684155302,8.387312270561717,6.752270376141742,6.3561076606958915,0,337,18,5,2
0.0,8.569406062863171,6.818924065275521,6.855408798609928,0,149,20,7,2
0.0,8.253227645581772,6.368187186350492,4.770684624465665,1,299,20,6,0
2.0781907597781832,7.424165281042028,6.091309882077698,6.879355804460439,1,121,11,6,2
0.0,6.498282149476434,4.7535901911063645,6.553933404025811,1,270,9,4,2
1.9444805562457188,5.978885764901122,3.7612001156935624,2.0794415416798357,0,342,6,1,0
2.196112848483529,6.293419278846481,3.5553480614894135,6.9167150203536085,0,337,9,2,2
2.3969857684155302,5.0106352940962555,3.6375861597263857,2.70805020110221,0,137,7,2,0
2.0781907597781832,5.25227342804663,3.8918202981106265,3.6375861597263857,0,116,9,2,0
1.6074359097634274,5.697093486505405,4.624972813284271,4.844187086458591,0,271,4,0,0
2.102913897864978,4.584967478670572,4.6913478822291435,4.204692619390966,0,237,5,1,0
1.6074359097634274,3.9889840465642745,3.6375861597263857,0.6931471805599453,0,282,6,0,0
2.0781907597781832,8.104099056143582,4.736198448394496,6.1224928095143865,0,256,13,1,2
2.0781907597781832,6.601230118728877,5.793013608384144,2.8903717578961645,0,293,10,1,0
1.6074359097634274,6.481577129276431,5.159055299214529,5.924255797414532,0,295,6,2,2
2.9439125248241944,6.175867270105761,6.082218910376446,4.07753744390572,0,287,12,2,0
1.6074359097634274,5.424950017481403,5.25227342804663,3.6888794541139363,0,323,11,2,0
1.3837912309017721,2.833213344056216,3.8712010109078907,2.302585092994046,0,339,3,0,0
1.665818245870208,5.717027701406222,3.9889840465642745,5.10594547390058,0,289,8,3,1
1.665818245870208,6.699500340161678,4.276666119016055,3.784189633918261,0,285,15,6,0
2.2607208888953467,8.574140471857987,7.461640392208575,5.552959584921617,0,336,20,9,1
2.2607208888953467,6.855408798609928,5.58724865840025,5.723585101952381,0,338,15,2,2
2.196112848483529,8.621733370690162,6.806829360392176,6.57507584059962,0,207,20,8,2
1.790091412127358,7.191429330036379,5.0238805208462765,4.382026634673881,0,312,12,4,0
2.3969857684155302,7.198931240688173,4.624972813284271,5.424950017481403,0,335,11,3,1
2.771963526845863,7.406103381237015,5.10594547390058,5.231108616854587,0,274,14,5,1
1.9444805562457188,3.9318256327243257,2.772588722239781,2.5649493574615367,0,248,5,2,0
1.9444805562457188,4.02535169073515,2.5649493574615367,2.70805020110221,0,338,7,2,0
2.0781907597781832,6.871091294610546,4.174387269895637,3.4657359027997265,0,286,16,2,0
2.0781907597781832,10.18039933305852,8.34711636103872,6.651571873589727,0,267,20,3,2
2.771963526845863,10.50309298868771,8.45765547870004,6.732210706467206,0,219,20,3,2
2.771963526845863,6.957497370876951,5.493061443340548,6.19644412779452,0,285,20,4,2
3.6098362467734835,8.759668671029939,6.0844994130751715,5.966146739123692,0,114,19,4,2
2.63834278867739,8.584851839890053,7.616283561580385,5.739792912179234,0,145,20,6,2
2.3969857684155302,7.422373700986824,6.133398042996649,6.251903883165888,0,342,17,4,2
2.0135687975291283,6.476972362889683,5.5134287461649825,3.044522437723423,0,339,8,3,0
2.0135687975291283,6.118097198041348,5.662960480135946,2.772588722239781,0,291,14,2,0
2.7073833121145063,9.132486932771318,7.389563953677635,6.767343125265392,0,204,20,6,2
2.2607208888953467,5.6240175061873385,4.6913478822291435,5.953243334287785,0,264,7,2,2
2.2607208888953467,7.022868086082641,5.4510384535657,2.639057329615259,0,261,14,5,0
2.0781907597781832,8.147867129923947,5.472270673671475,5.272999558563747,0,108,20,1,1
2.196112848483529,8.072779333169498,5.676753802268282,6.030685260261263,0,260,20,6,2
0.0,7.242082359256962,4.382026634673881,5.241747015059643,0,224,20,3,1
0.0,7.415175109613295,5.10594547390058,3.6375861597263857,0,141,16,2,0
2.0781907597781832,7.591357046698551,5.877735781779639,5.730099782973575,0,220,15,2,2
2.0781907597781832,7.865187954187467,5.501258210544727,5.4638318050256105,0,164,15,3,1
2.196112848483529,9.202509792860994,7.904703913873747,6.3784261836515865,0,296,20,6,2
1.6074359097634274,6.1463292576688975,5.484796933490655,3.4011973816621555,0,332,8,2,0
2.63834278867739,9.166597449028265,6.293419278846481,7.035268599281097,0,325,20,4,2
2.63834278867739,9.534450801041515,6.717804695023691,7.176254532017144,0,339,20,4,2
0.0,8.158802490694002,7.754481547470383,5.204006687076795,0,124,20,7,1
2.771963526845863,9.783746350923579,8.410943391573527,7.1252830915107115,0,265,20,6,2
2.196112848483529,11.108814439677994,8.055157731819678,7.818430272070656,0,45,20,7,2
1.6074359097634274,6.212606095751519,5.365976015021851,3.367295829986474,0,173,11,3,0
2.771963526845863,7.8156105320351905,6.066108090103747,5.793013608384144,0,148,19,6,2
2.0781907597781832,6.655440350367647,5.730099782973575,2.0794415416798357,0,153,14,3,0
2.0781907597781832,6.171700597410915,5.424950017481403,4.574710978503383,0,150,12,3,0
2.0781907597781832,5.493061443340548,4.51085950651685,0.6931471805599453,0,181,10,3,0
1.6074359097634274,4.8283137373023015,4.736198448394496,4.304065093204169,0,314,4,1,0
